demand_heat,boiler,heat_pump,import
-6.256,6.256,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-67.397,50.0,17.397000000000006,-0.0
-89.884,50.0,39.884,-0.0
-90.025,50.0,40.025000000000006,-0.0
-73.512,50.0,23.512,-0.0
-81.512,50.0,31.512,-0.0
-69.884,50.0,19.884,-0.0
-65.884,50.0,15.884,-0.0
-66.256,50.0,16.256,-0.0
-92.909,50.0,42.909000000000006,-0.0
-63.512,50.0,13.512,-0.0
-69.14,50.0,19.14,-0.0
-82.653,50.0,32.653000000000006,-0.0
-73.769,50.0,23.769000000000005,-0.0
-92.165,50.0,42.165000000000006,-0.0
-99.049,50.0,49.04900000000001,-0.0
-75.281,50.0,25.281000000000006,-0.0
-70.769,50.0,20.769000000000005,-0.0
-39.281,39.281,0.0,-0.0
-4.628,4.628,0.0,-0.0
-4.0,4.0,0.0,-0.0
-4.628,4.628,0.0,-0.0
-1.0,1.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-7.256,7.256,0.0,-0.0
-51.884,50.0,1.8840000000000003,-0.0
-93.256,50.0,43.256,-0.0
-84.397,50.0,34.397000000000006,-0.0
-100.165,50.0,50.165000000000006,-0.0
-75.512,50.0,25.512,-0.0
-74.512,50.0,24.512,-0.0
-78.769,50.0,28.769000000000005,-0.0
-67.256,50.0,17.256,-0.0
-60.14,50.0,10.14,-0.0
-93.512,50.0,43.512,-0.0
-75.512,50.0,25.512,-0.0
-76.512,50.0,26.512,-0.0
-70.884,50.0,20.884,-0.0
-95.537,50.0,45.537000000000006,-0.0
-65.628,50.0,15.628,-0.0
-67.884,50.0,17.884,-0.0
-63.256,50.0,13.256,-0.0
-14.628,14.628,0.0,-0.0
-9.628,9.628,0.0,-0.0
-7.256,7.256,0.0,-0.0
-1.0,1.0,0.0,-0.0
-1.0,1.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-58.14,50.0,8.14,-0.0
-67.884,50.0,17.884,-0.0
-78.256,50.0,28.256,-0.0
-102.281,50.0,52.281000000000006,-0.0
-87.397,50.0,37.397000000000006,-0.0
-102.025,50.0,52.025000000000006,-0.0
-101.909,50.0,51.909000000000006,-0.0
-80.397,50.0,30.397000000000006,-0.0
-108.677,50.0,58.67700000000001,-0.0
-83.025,50.0,33.025000000000006,-0.0
-75.14,50.0,25.14,-0.0
-69.256,50.0,19.256,-0.0
-64.512,50.0,14.512,-0.0
-76.281,50.0,26.281000000000006,-0.0
-102.049,50.0,52.04900000000001,-0.0
-76.397,50.0,26.397000000000006,-0.0
-84.281,50.0,34.281000000000006,-0.0
-17.256,17.256,0.0,-0.0
-20.14,20.14,0.0,-0.0
-14.512,14.512,0.0,-0.0
0.0,0.0,0.0,-0.0
-1.0,1.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-5.256,5.256,0.0,-0.0
-57.884,50.0,7.884,-0.0
-94.769,50.0,44.769000000000005,-0.0
-96.537,50.0,46.537000000000006,-0.0
-83.397,50.0,33.397000000000006,-0.0
-62.628,50.0,12.628,-0.0
-72.14,50.0,22.14,-0.0
-79.397,50.0,29.397000000000006,-0.0
-76.769,50.0,26.769000000000005,-0.0
-78.025,50.0,28.025000000000006,-0.0
-65.14,50.0,15.14,-0.0
-56.884,50.0,6.884,-0.0
-57.256,50.0,7.256,-0.0
-59.256,50.0,9.256,-0.0
-89.165,50.0,39.165000000000006,-0.0
-91.421,50.0,41.42100000000001,-0.0
-56.14,50.0,6.140000000000001,-0.0
-75.653,50.0,25.653000000000006,-0.0
-12.0,12.0,0.0,-0.0
-20.769,20.769,0.0,-0.0
-9.884,9.884,0.0,-0.0
0.0,0.0,0.0,-0.0
-2.0,2.0,0.0,-0.0
-3.628,3.628,0.0,-0.0
-2.628,2.628,0.0,-0.0
-54.14,50.0,4.140000000000001,-0.0
-106.025,50.0,56.025000000000006,-0.0
-83.025,50.0,33.025000000000006,-0.0
-67.628,50.0,17.628,-0.0
-68.14,50.0,18.14,-0.0
-82.909,50.0,32.909000000000006,-0.0
-71.512,50.0,21.512,-0.0
-92.165,50.0,42.165000000000006,-0.0
-91.537,50.0,41.537000000000006,-0.0
-74.025,50.0,24.025000000000006,-0.0
-63.884,50.0,13.884,-0.0
-70.14,50.0,20.14,-0.0
-60.512,50.0,10.512,-0.0
-105.562,50.0,55.562,-0.0
-62.397,50.0,12.396999999999998,-0.0
-92.793,50.0,42.793000000000006,-0.0
-59.256,50.0,9.256,-0.0
-19.512,19.512,0.0,-0.0
-9.256,9.256,0.0,-0.0
-21.397,21.397,0.0,-0.0
-5.628,5.628,0.0,-0.0
0.0,0.0,0.0,-0.0
-2.0,2.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-53.512,50.0,3.5120000000000005,-0.0
-106.397,50.0,56.397000000000006,-0.0
-81.14,50.0,31.14,-0.0
-80.397,50.0,30.397000000000006,-0.0
-84.281,50.0,34.281000000000006,-0.0
-93.909,50.0,43.909000000000006,-0.0
-81.909,50.0,31.909000000000006,-0.0
-97.165,50.0,47.165000000000006,-0.0
-73.769,50.0,23.769000000000005,-0.0
-71.14,50.0,21.14,-0.0
-65.256,50.0,15.256,-0.0
-91.165,50.0,41.165000000000006,-0.0
-104.306,50.0,54.306,-0.0
-91.421,50.0,41.42100000000001,-0.0
-72.025,50.0,22.025000000000006,-0.0
-81.537,50.0,31.537000000000006,-0.0
-73.025,50.0,23.025000000000006,-0.0
-13.256,13.256,0.0,-0.0
-22.769,22.769,0.0,-0.0
-1.0,1.0,0.0,-0.0
-6.256,6.256,0.0,-0.0
-2.628,2.628,0.0,-0.0
-1.0,1.0,0.0,-0.0
-2.628,2.628,0.0,-0.0
-49.256,49.256,0.0,-0.0
-97.256,50.0,47.256,-0.0
-83.769,50.0,33.769000000000005,-0.0
-85.653,50.0,35.653000000000006,-0.0
-110.306,50.0,60.306,-0.0
-92.537,50.0,42.537000000000006,-0.0
-86.653,50.0,36.653000000000006,-0.0
-95.537,50.0,45.537000000000006,-0.0
-98.049,50.0,48.04900000000001,-0.0
-70.14,50.0,20.14,-0.0
-63.14,50.0,13.14,-0.0
-84.909,50.0,34.909000000000006,-0.0
-87.793,50.0,37.793000000000006,-0.0
-67.512,50.0,17.512,-0.0
-92.049,50.0,42.04900000000001,-0.0
-68.653,50.0,18.653000000000006,-0.0
-59.512,50.0,9.512,-0.0
-19.884,19.884,0.0,-0.0
-11.256,11.256,0.0,-0.0
-9.884,9.884,0.0,-0.0
-2.628,2.628,0.0,-0.0
-3.628,3.628,0.0,-0.0
-2.0,2.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-48.628,48.628,0.0,-0.0
-103.14,50.0,53.14,-0.0
-76.14,50.0,26.14,-0.0
-81.025,50.0,31.025000000000006,-0.0
-71.628,50.0,21.628,-0.0
-75.769,50.0,25.769000000000005,-0.0
-77.14,50.0,27.14,-0.0
-62.628,50.0,12.628,-0.0
-74.769,50.0,24.769000000000005,-0.0
-65.14,50.0,15.14,-0.0
-60.628,50.0,10.628,-0.0
-61.884,50.0,11.884,-0.0
-78.025,50.0,28.025000000000006,-0.0
-77.281,50.0,27.281000000000006,-0.0
-86.421,50.0,36.42100000000001,-0.0
-81.281,50.0,31.281000000000006,-0.0
-66.769,50.0,16.769000000000005,-0.0
-13.628,13.628,0.0,-0.0
-19.769,19.769,0.0,-0.0
-11.256,11.256,0.0,-0.0
-4.628,4.628,0.0,-0.0
-1.0,1.0,0.0,-0.0
-5.256,5.256,0.0,-0.0
-1.0,1.0,0.0,-0.0
-52.884,50.0,2.8840000000000003,-0.0
-107.14,50.0,57.14,-0.0
-78.14,50.0,28.14,-0.0
-90.909,50.0,40.909000000000006,-0.0
-75.14,50.0,25.14,-0.0
-80.397,50.0,30.397000000000006,-0.0
-66.628,50.0,16.628,-0.0
-86.025,50.0,36.025000000000006,-0.0
-90.537,50.0,40.537000000000006,-0.0
-85.165,50.0,35.165000000000006,-0.0
-75.653,50.0,25.653000000000006,-0.0
-64.512,50.0,14.512,-0.0
-66.14,50.0,16.14,-0.0
-72.397,50.0,22.397000000000006,-0.0
-85.793,50.0,35.793000000000006,-0.0
-67.537,50.0,17.537000000000006,-0.0
-63.14,50.0,13.14,-0.0
-27.397,27.397,0.0,-0.0
-16.884,16.884,0.0,-0.0
-8.256,8.256,0.0,-0.0
-6.256,6.256,0.0,-0.0
0.0,0.0,0.0,-0.0
-2.628,2.628,0.0,-0.0
-2.628,2.628,0.0,-0.0
-51.256,50.0,1.2560000000000002,-0.0
-98.884,50.0,48.884,-0.0
-93.909,50.0,43.909000000000006,-0.0
-84.653,50.0,34.653000000000006,-0.0
-69.512,50.0,19.512,-0.0
-91.909,50.0,41.909000000000006,-0.0
-84.397,50.0,34.397000000000006,-0.0
-66.884,50.0,16.884,-0.0
-87.909,50.0,37.909000000000006,-0.0
-72.14,50.0,22.14,-0.0
-69.769,50.0,19.769000000000005,-0.0
-77.025,50.0,27.025000000000006,-0.0
-83.653,50.0,33.653000000000006,-0.0
-87.165,50.0,37.165000000000006,-0.0
-62.512,50.0,12.512,-0.0
-88.793,50.0,38.793000000000006,-0.0
-60.14,50.0,10.14,-0.0
-15.256,15.256,0.0,-0.0
-23.14,23.14,0.0,-0.0
-15.14,15.14,0.0,-0.0
0.0,0.0,0.0,-0.0
-2.628,2.628,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-50.256,50.0,0.2560000000000002,-0.0
-104.025,50.0,54.025000000000006,-0.0
-89.397,50.0,39.397000000000006,-0.0
-79.653,50.0,29.653000000000006,-0.0
-70.14,50.0,20.14,-0.0
-65.884,50.0,15.884,-0.0
-73.512,50.0,23.512,-0.0
-64.628,50.0,14.628,-0.0
-78.397,50.0,28.397000000000006,-0.0
-75.653,50.0,25.653000000000006,-0.0
-71.14,50.0,21.14,-0.0
-61.256,50.0,11.256,-0.0
-59.884,50.0,9.884,-0.0
-57.884,50.0,7.884,-0.0
-89.421,50.0,39.42100000000001,-0.0
-56.884,50.0,6.884,-0.0
-79.537,50.0,29.537000000000006,-0.0
-18.884,18.884,0.0,-0.0
-8.628,8.628,0.0,-0.0
-4.628,4.628,0.0,-0.0
-1.0,1.0,0.0,-0.0
-2.628,2.628,0.0,-0.0
-7.256,7.256,0.0,-0.0
0.0,0.0,0.0,-0.0
-48.884,48.884,0.0,-0.0
-88.512,50.0,38.512,-0.0
-83.025,50.0,33.025000000000006,-0.0
-97.909,50.0,47.909000000000006,-0.0
-76.14,50.0,26.14,-0.0
-102.677,50.0,52.67700000000001,-0.0
-88.025,50.0,38.025000000000006,-0.0
-75.025,50.0,25.025000000000006,-0.0
-78.025,50.0,28.025000000000006,-0.0
-64.14,50.0,14.14,-0.0
-69.397,50.0,19.397000000000006,-0.0
-64.769,50.0,14.769000000000005,-0.0
-65.397,50.0,15.397000000000006,-0.0
-62.512,50.0,12.512,-0.0
-75.537,50.0,25.537000000000006,-0.0
-57.14,50.0,7.140000000000001,-0.0
-60.14,50.0,10.14,-0.0
-17.512,17.512,0.0,-0.0
-23.397,23.397,0.0,-0.0
-13.512,13.512,0.0,-0.0
-7.256,7.256,0.0,-0.0
-1.0,1.0,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-46.628,46.628,0.0,-0.0
-86.884,50.0,36.884,-0.0
-95.165,50.0,45.165000000000006,-0.0
-78.653,50.0,28.653000000000006,-0.0
-75.256,50.0,25.256,-0.0
-73.256,50.0,23.256,-0.0
-85.537,50.0,35.537000000000006,-0.0
-83.653,50.0,33.653000000000006,-0.0
-72.653,50.0,22.653000000000006,-0.0
-95.049,50.0,45.04900000000001,-0.0
-59.884,50.0,9.884,-0.0
-60.769,50.0,10.768999999999998,-0.0
-65.025,50.0,15.025000000000006,-0.0
-59.14,50.0,9.14,-0.0
-97.934,50.0,47.934,-0.0
-73.653,50.0,23.653000000000006,-0.0
-54.14,50.0,4.140000000000001,-0.0
-28.397,28.397,0.0,-0.0
-22.397,22.397,0.0,-0.0
-14.14,14.14,0.0,-0.0
-9.256,9.256,0.0,-0.0
0.0,0.0,0.0,-0.0
-1.0,1.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-41.0,41.0,0.0,-0.0
-94.884,50.0,44.884,-0.0
-79.397,50.0,29.397000000000006,-0.0
-91.165,50.0,41.165000000000006,-0.0
-71.397,50.0,21.397000000000006,-0.0
-91.281,50.0,41.281000000000006,-0.0
-102.793,50.0,52.793000000000006,-0.0
-77.397,50.0,27.397000000000006,-0.0
-90.049,50.0,40.04900000000001,-0.0
-96.306,50.0,46.306,-0.0
-66.653,50.0,16.653000000000006,-0.0
-54.256,50.0,4.256,-0.0
-74.281,50.0,24.281000000000006,-0.0
-87.165,50.0,37.165000000000006,-0.0
-53.512,50.0,3.5120000000000005,-0.0
-58.884,50.0,8.884,-0.0
-75.909,50.0,25.909000000000006,-0.0
-19.884,19.884,0.0,-0.0
-9.256,9.256,0.0,-0.0
-13.512,13.512,0.0,-0.0
0.0,0.0,0.0,-0.0
-1.0,1.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-1.0,1.0,0.0,-0.0
-46.884,46.884,0.0,-0.0
-100.512,50.0,50.512,-0.0
-74.14,50.0,24.14,-0.0
-70.14,50.0,20.14,-0.0
-79.769,50.0,29.769000000000005,-0.0
-66.512,50.0,16.512,-0.0
-68.256,50.0,18.256,-0.0
-64.884,50.0,14.884,-0.0
-78.397,50.0,28.397000000000006,-0.0
-66.769,50.0,16.769000000000005,-0.0
-73.025,50.0,23.025000000000006,-0.0
-70.653,50.0,20.653000000000006,-0.0
-57.884,50.0,7.884,-0.0
-55.256,50.0,5.256,-0.0
-82.281,50.0,32.281000000000006,-0.0
-96.677,50.0,46.67700000000001,-0.0
-47.256,47.256,0.0,-0.0
-16.884,16.884,0.0,-0.0
-11.628,11.628,0.0,-0.0
-4.628,4.628,0.0,-0.0
-11.512,11.512,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-5.256,5.256,0.0,-0.0
-46.256,46.256,0.0,-0.0
-106.769,50.0,56.769000000000005,-0.0
-83.025,50.0,33.025000000000006,-0.0
-80.14,50.0,30.14,-0.0
-73.256,50.0,23.256,-0.0
-115.677,50.0,65.0,0.6770000000000067
-69.512,50.0,19.512,-0.0
-80.653,50.0,30.653000000000006,-0.0
-72.769,50.0,22.769000000000005,-0.0
-78.653,50.0,28.653000000000006,-0.0
-62.14,50.0,12.14,-0.0
-60.769,50.0,10.768999999999998,-0.0
-74.281,50.0,24.281000000000006,-0.0
-60.884,50.0,10.884,-0.0
-80.421,50.0,30.421000000000006,-0.0
-55.512,50.0,5.5120000000000005,-0.0
-54.884,50.0,4.884,-0.0
-11.628,11.628,0.0,-0.0
-27.653,27.653,0.0,-0.0
-3.628,3.628,0.0,-0.0
-7.256,7.256,0.0,-0.0
-3.628,3.628,0.0,-0.0
0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-46.256,46.256,0.0,-0.0
-93.14,50.0,43.14,-0.0
-83.14,50.0,33.14,-0.0
-77.14,50.0,27.14,-0.0
-74.14,50.0,24.14,-0.0
-76.14,50.0,26.14,-0.0
-82.653,50.0,32.653000000000006,-0.0
-75.769,50.0,25.769000000000005,-0.0
-72.025,50.0,22.025000000000006,-0.0
-61.0,50.0,11.0,-0.0
-84.909,50.0,34.909000000000006,-0.0
-56.256,50.0,6.256,-0.0
-73.653,50.0,23.653000000000006,-0.0
-48.256,48.256,0.0,-0.0
-57.769,50.0,7.768999999999998,-0.0
-88.306,50.0,38.306,-0.0
-86.281,50.0,36.281000000000006,-0.0
-13.884,13.884,0.0,-0.0
-16.512,16.512,0.0,-0.0
-13.512,13.512,0.0,-0.0
-2.0,2.0,0.0,-0.0
-1.0,1.0,0.0,-0.0
-1.0,1.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-46.628,46.628,0.0,-0.0
-104.769,50.0,54.769000000000005,-0.0
-84.025,50.0,34.025000000000006,-0.0
-82.769,50.0,32.769000000000005,-0.0
-77.14,50.0,27.14,-0.0
-79.025,50.0,29.025000000000006,-0.0
-72.14,50.0,22.14,-0.0
-68.512,50.0,18.512,-0.0
-77.884,50.0,27.884,-0.0
-69.397,50.0,19.397000000000006,-0.0
-72.769,50.0,22.769000000000005,-0.0
-55.256,50.0,5.256,-0.0
-77.537,50.0,27.537000000000006,-0.0
-72.025,50.0,22.025000000000006,-0.0
-60.14,50.0,10.14,-0.0
-75.537,50.0,25.537000000000006,-0.0
-56.769,50.0,6.768999999999998,-0.0
-26.14,26.14,0.0,-0.0
-15.512,15.512,0.0,-0.0
-2.0,2.0,0.0,-0.0
-3.628,3.628,0.0,-0.0
-2.628,2.628,0.0,-0.0
-3.0,3.0,0.0,-0.0
0.0,0.0,0.0,-0.0
-47.256,47.256,0.0,-0.0
-100.397,50.0,50.397000000000006,-0.0
-102.793,50.0,52.793000000000006,-0.0
-72.512,50.0,22.512,-0.0
-86.653,50.0,36.653000000000006,-0.0
-78.769,50.0,28.769000000000005,-0.0
-101.421,50.0,51.42100000000001,-0.0
-72.512,50.0,22.512,-0.0
-78.281,50.0,28.281000000000006,-0.0
-66.512,50.0,16.512,-0.0
-65.512,50.0,15.512,-0.0
-49.884,49.884,0.0,-0.0
-58.884,50.0,8.884,-0.0
-69.397,50.0,19.397000000000006,-0.0
-73.281,50.0,23.281000000000006,-0.0
-50.512,50.0,0.5120000000000005,-0.0
-59.769,50.0,9.768999999999998,-0.0
-20.512,20.512,0.0,-0.0
-15.512,15.512,0.0,-0.0
-8.256,8.256,0.0,-0.0
-8.884,8.884,0.0,-0.0
-11.512,11.512,0.0,-0.0
-10.512,10.512,0.0,-0.0
-2.628,2.628,0.0,-0.0
-43.628,43.628,0.0,-0.0
-86.884,50.0,36.884,-0.0
-84.653,50.0,34.653000000000006,-0.0
-74.769,50.0,24.769000000000005,-0.0
-69.256,50.0,19.256,-0.0
